"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"57_826_1","57","Dragon","826","Dragon","-419416711717","-419416171717","662"
"57_826_3","57","Dragon","826","Dragon","18608639335","18611519335","383"
"51_826_4","51","Dragon","826","Dragon","-1875296693073","-1875295973073","198"
"69_827_5","69","Dragon","827","Dragon","-1923003803762","-1923002123762","270"
"69_827_6","69","Dragon","827","Dragon","-1017721897655","-1017721177655","207"
"514_827_1","514","Dragon","827","Dragon","-1879565242532","-1879563322532","101"
"514_827_3","514","Dragon","827","Dragon","-311410392920","-311405412920","173"
"244_827_0","244","Dragon","827","Dragon","244968569122","244974569122","294"
"244_827_1","244","Dragon","827","Dragon","-144883666781","-144878806781","411"
"244_827_3","244","Dragon","827","Dragon","-1429736535038","-1429732275038","383"
"411_828_1","411","Dragon","828","Dragon","-1676392054290","-1676390194290","268"
"411_828_3","411","Dragon","828","Dragon","-405342274032","-405337054032","381"
"11_828_2","11","Dragon","828","Dragon","57918457438","57922957438","298"
"11_828_3","11","Dragon","828","Dragon","102754552776","102757192776","126"
"348_828_0","348","Dragon","828","Dragon","635912295154","635914935154","510"
"348_828_3","348","Dragon","828","Dragon","-1224259760048","-1224258680048","623"
"153_829_0","153","Dragon","829","Dragon","-1219060466483","-1219059206483","503"
"171_829_4","171","Dragon","829","Dragon","26975598447","26978778447","553"
"39_829_2","39","Dragon","829","Dragon","-433273252359","-433270072359","600"
"39_829_3","39","Dragon","829","Dragon","-297734324962","-297729464962","111"
"615_830_0","615","Dragon","830","Dragon","-451051219674","-451048639674","370"
"615_830_4","615","Dragon","830","Dragon","-1628992668469","-1628990028469","229"
"233_830_0","233","Dragon","830","Dragon","760541644061","760547044061","700"
"233_830_1","233","Dragon","830","Dragon","-1766759013796","-1766758893796","632"
"233_830_2","233","Dragon","830","Dragon","-854591446697","-854587426697","641"
"202_831_2","202","Dragon","831","Dragon","-830616030099","-830610750099","103"
"202_831_4","202","Dragon","831","Dragon","352603459963","352604719963","182"
"202_831_6","202","Dragon","831","Dragon","-1633008886313","-1633003186313","636"
"139_831_2","139","Dragon","831","Dragon","-1069608030109","-1069602510109","400"
"139_831_6","139","Dragon","831","Dragon","-2024428098995","-2024422758995","512"
"139_831_7","139","Dragon","831","Dragon","-219879861300","-219878181300","501"
"330_831_3","330","Dragon","831","Dragon","-1600231923995","-1600231323995","129"
"646_832_0","646","Dragon","832","Dragon","-966149580093","-966148920093","285"
"646_832_3","646","Dragon","832","Dragon","-2008815591330","-2008810251330","215"
"646_832_4","646","Dragon","832","Dragon","-625359867856","-625359387856","116"
"223_832_2","223","Dragon","832","Dragon","941614440027","941619660027","660"
"269_833_1","269","Dragon","833","Dragon","-1518736802544","-1518734582544","693"
"269_833_4","269","Dragon","833","Dragon","584727310406","584728570406","531"
"10_833_4","10","Dragon","833","Dragon","431018188351","431024068351","153"
"175_833_2","175","Dragon","833","Dragon","378357329072","378359789072","573"
"175_833_3","175","Dragon","833","Dragon","736796496349","736799976349","484"
"175_833_5","175","Dragon","833","Dragon","776555488600","776558428600","527"
"335_834_0","335","Dragon","834","Dragon","227667124321","227672224321","465"
"335_834_4","335","Dragon","834","Dragon","-750450766211","-750444886211","127"
"759_834_0","759","Dragon","834","Dragon","-1389487408033","-1389484048033","534"
"9_834_1","9","Dragon","834","Dragon","-547033655040","-547031855040","599"
"9_834_3","9","Dragon","834","Dragon","-569282464946","-569282224946","252"
"287_835_3","287","Dragon","835","Dragon","-1177532122119","-1177531402119","212"
"287_835_6","287","Dragon","835","Dragon","720378809490","720381929490","349"
"129_835_3","129","Dragon","835","Dragon","224398225873","224403205873","343"
"129_835_5","129","Dragon","835","Dragon","-823122934540","-823119754540","428"
"90_836_1","90","Dragon","836","Dragon","-299105467269","-299103067269","374"
"9_836_0","9","Dragon","836","Dragon","-1280668350959","-1280663550959","678"
"9_836_6","9","Dragon","836","Dragon","-303557004750","-303555324750","700"
"73_836_0","73","Dragon","836","Dragon","299975103314","299977023314","579"
"73_836_1","73","Dragon","836","Dragon","569877780835","569883360835","166"
"73_836_6","73","Dragon","836","Dragon","-1332603739652","-1332599899652","653"
"45_837_0","45","Dragon","837","Dragon","-2161048481858","-2161045121858","509"
"45_837_2","45","Dragon","837","Dragon","-1200274393980","-1200270733980","459"
"359_838_2","359","Dragon","838","Dragon","-1683781565270","-1683776645270","494"
"735_838_1","735","Dragon","838","Dragon","-2122724833659","-2122724773659","412"
"735_838_2","735","Dragon","838","Dragon","-460614012429","-460612512429","413"
"123_838_1","123","Dragon","838","Dragon","-658972760674","-658968680674","444"
"123_838_5","123","Dragon","838","Dragon","-635451568746","-635446468746","455"
"48_839_4","48","Dragon","839","Dragon","574951931091","574953911091","673"
"57_840_3","57","Dragon","840","Dragon","-658495135533","-658490755533","241"
"57_840_4","57","Dragon","840","Dragon","-516382084521","-516376324521","597"
"57_840_6","57","Dragon","840","Dragon","-711278390832","-711277670832","110"
"171_840_3","171","Dragon","840","Dragon","396770597810","396774857810","455"
"548_840_0","548","Dragon","840","Dragon","621679445566","621680165566","358"
"773_841_2","773","Dragon","841","Dragon","498581690073","498581810073","273"
"773_841_5","773","Dragon","841","Dragon","-191827623400","-191822043400","505"
"667_841_0","667","Dragon","841","Dragon","-1090149478080","-1090146898080","496"
"667_841_1","667","Dragon","841","Dragon","810307360480","810307780480","266"
"667_841_4","667","Dragon","841","Dragon","670280548135","670282468135","272"
"184_842_3","184","Dragon","842","Dragon","-1405056640088","-1405050760088","247"
"184_842_4","184","Dragon","842","Dragon","901327162573","901332082573","488"
"836_842_2","836","Dragon","842","Dragon","689251685297","689257325297","562"
"45_843_0","45","Dragon","843","Dragon","-316848049586","-316846909586","324"
"45_843_1","45","Dragon","843","Dragon","-876866649695","-876865689695","398"
"45_843_2","45","Dragon","843","Dragon","-622828197680","-622823097680","169"
"226_844_0","226","Dragon","844","Dragon","-1100125553155","-1100122373155","418"
"221_844_3","221","Dragon","844","Dragon","705604626293","705609546293","683"
"221_844_4","221","Dragon","844","Dragon","376582493403","376582733403","661"
"221_844_6","221","Dragon","844","Dragon","-1509213635496","-1509211235496","128"
"167_844_6","167","Dragon","844","Dragon","-874653818014","-874652558014","285"
"126_845_2","126","Dragon","845","Dragon","183988899579","183989379579","414"
"126_845_3","126","Dragon","845","Dragon","-1985825436938","-1985824656938","444"
"106_845_1","106","Dragon","845","Dragon","-320073518092","-320071418092","408"
"106_845_2","106","Dragon","845","Dragon","629641550705","629644610705","566"
"73_845_0","73","Dragon","845","Dragon","-1048664171657","-1048664051657","181"
"373_846_4","373","Dragon","846","Dragon","-609203579264","-609199439264","279"
"595_846_1","595","Dragon","846","Dragon","895931139803","895932459803","535"
"595_846_5","595","Dragon","846","Dragon","-430121688045","-430118388045","261"
"47_846_0","47","Dragon","846","Dragon","-1645583783489","-1645583183489","373"
"47_846_1","47","Dragon","846","Dragon","766872717190","766873737190","479"
"47_846_2","47","Dragon","846","Dragon","693256613365","693259853365","183"
"103_847_3","103","Dragon","847","Dragon","533432133352","533433333352","161"
"103_847_4","103","Dragon","847","Dragon","-608621814667","-608620614667","324"
"103_847_5","103","Dragon","847","Dragon","-1824466901818","-1824462461818","334"
"15_848_2","15","Dragon","848","Dragon","-35123650824","-35119750824","480"
"47_848_2","47","Dragon","848","Dragon","-1005450802602","-1005448282602","416"
"327_849_2","327","Dragon","849","Dragon","-1432986292634","-1432984912634","488"
"327_849_4","327","Dragon","849","Dragon","-538176890427","-538173770427","531"
"14_849_0","14","Dragon","849","Dragon","-1709473639894","-1709468719894","247"
"14_849_2","14","Dragon","849","Dragon","256815967029","256819447029","645"
"14_849_3","14","Dragon","849","Dragon","-1077146776303","-1077145936303","569"
"14_849_7","14","Dragon","849","Dragon","824601578595","824607518595","424"
"803_849_1","803","Dragon","849","Dragon","-762691809202","-762691029202","654"
"803_849_3","803","Dragon","849","Dragon","-1803904660222","-1803899260222","555"
"803_849_4","803","Dragon","849","Dragon","-828998790868","-828993450868","411"
"336_850_2","336","Dragon","850","Dragon","598971239821","598975979821","455"
"336_850_3","336","Dragon","850","Dragon","-1212762449141","-1212762089141","371"
"268_850_2","268","Dragon","850","Dragon","-1840767585064","-1840766985064","590"
"268_850_4","268","Dragon","850","Dragon","878603029071","878606869071","574"
"451_850_1","451","Dragon","850","Dragon","-1219649738747","-1219648598747","327"
"451_850_3","451","Dragon","850","Dragon","-653517949387","-653513029387","160"
"451_850_5","451","Dragon","850","Dragon","-2060597106786","-2060593266786","307"
"573_851_0","573","Dragon","851","Dragon","-189489471457","-189484431457","584"
"573_851_2","573","Dragon","851","Dragon","-200415101604","-200412821604","271"
"29_851_0","29","Dragon","851","Dragon","688430050841","688433950841","275"
"616_851_0","616","Dragon","851","Dragon","-2121347673626","-2121342753626","502"
"616_851_1","616","Dragon","851","Dragon","-1515207951607","-1515207771607","440"
"616_851_3","616","Dragon","851","Dragon","318827886547","318829986547","114"
"616_851_6","616","Dragon","851","Dragon","540676750345","540679390345","239"
"404_852_1","404","Dragon","852","Dragon","-1135680986917","-1135677866917","144"
"404_852_5","404","Dragon","852","Dragon","-1614443884242","-1614439744242","219"
"185_853_5","185","Dragon","853","Dragon","703100215463","703102495463","224"
"9_853_1","9","Dragon","853","Dragon","-115067761874","-115062661874","401"
"9_853_2","9","Dragon","853","Dragon","-1481301498615","-1481298078615","595"
"233_853_3","233","Dragon","853","Dragon","-101406089105","-101401349105","335"
"74_854_4","74","Dragon","854","Dragon","-883632871106","-883627051106","626"
"631_854_1","631","Dragon","854","Dragon","-1119887416413","-1119884416413","442"
"631_854_2","631","Dragon","854","Dragon","-1123834784661","-1123829444661","182"
"631_854_3","631","Dragon","854","Dragon","-416743316613","-416740856613","368"
"527_854_1","527","Dragon","854","Dragon","-155897835733","-155894475733","163"
"268_855_1","268","Dragon","855","Dragon","405202624205","405204424205","558"
"268_855_2","268","Dragon","855","Dragon","542629356836","542634816836","455"
"783_855_1","783","Dragon","855","Dragon","-358756709874","-358754189874","570"
"783_855_2","783","Dragon","855","Dragon","-559416082360","-559413262360","234"
"783_855_3","783","Dragon","855","Dragon","-1197901846564","-1197898846564","176"
"783_855_5","783","Dragon","855","Dragon","-2165042910492","-2165039190492","377"
"146_855_1","146","Dragon","855","Dragon","-1603420520370","-1603418600370","150"
"634_856_1","634","Dragon","856","Dragon","-914728368611","-914722428611","250"
"650_856_3","650","Dragon","856","Dragon","945640998394","945643098394","559"
"650_856_4","650","Dragon","856","Dragon","68339011245","68340211245","306"
"330_856_1","330","Dragon","856","Dragon","-1440018208104","-1440017188104","622"
"580_857_0","580","Dragon","857","Dragon","-321677070563","-321676290563","271"
"580_857_4","580","Dragon","857","Dragon","-392852400341","-392847180341","443"
"635_857_2","635","Dragon","857","Dragon","-2041587219502","-2041583679502","314"
"122_858_0","122","Dragon","858","Dragon","502365042685","502370862685","524"
"122_858_3","122","Dragon","858","Dragon","-913393254984","-913387434984","268"
"113_858_5","113","Dragon","858","Dragon","-286239777836","-286234977836","663"
"125_859_0","125","Dragon","859","Dragon","143094423524","143100183524","108"
"125_859_2","125","Dragon","859","Dragon","-1373428509724","-1373427369724","361"
"125_859_4","125","Dragon","859","Dragon","-1205174164135","-1205171884135","506"
"10_859_0","10","Dragon","859","Dragon","-942667559382","-942664379382","578"
"10_859_2","10","Dragon","859","Dragon","605307656257","605313176257","387"
"10_859_5","10","Dragon","859","Dragon","-1138938640286","-1138933420286","368"
"689_860_2","689","Dragon","860","Dragon","422835120669","422840640669","451"
"689_860_5","689","Dragon","860","Dragon","711369541034","711373981034","675"
"6_860_0","6","Dragon","860","Dragon","-572266267177","-572264407177","358"
"389_860_2","389","Dragon","860","Dragon","423543412880","423545872880","236"
"245_861_0","245","Dragon","861","Dragon","-1704984241728","-1704984001728","223"
"245_861_1","245","Dragon","861","Dragon","-561454245929","-561450945929","104"
"115_861_0","115","Dragon","861","Dragon","-1685198656265","-1685196856265","369"
"115_861_2","115","Dragon","861","Dragon","-926320862995","-926315342995","507"
"115_861_3","115","Dragon","861","Dragon","304666951534","304670191534","631"
"100_862_0","100","Dragon","862","Dragon","845846562690","845850882690","616"
"100_862_1","100","Dragon","862","Dragon","-121786314906","-121781994906","697"
"100_862_2","100","Dragon","862","Dragon","-217295346458","-217293846458","676"
"51_862_0","51","Dragon","862","Dragon","836416747102","836420647102","250"
"51_862_1","51","Dragon","862","Dragon","-1532310990955","-1532305170955","471"
"51_862_2","51","Dragon","862","Dragon","-778299952108","-778295212108","220"
"372_862_2","372","Dragon","862","Dragon","416044922614","416045702614","566"
"372_862_3","372","Dragon","862","Dragon","-505506542391","-505504082391","240"
"15_863_1","15","Dragon","863","Dragon","314698327667","314704087667","631"
"15_863_5","15","Dragon","863","Dragon","620788037732","620790497732","326"
"15_863_7","15","Dragon","863","Dragon","40052775328","40055655328","450"
"123_863_3","123","Dragon","863","Dragon","500335256542","500336336542","182"
"170_863_4","170","Dragon","863","Dragon","-1066950671897","-1066950071897","266"
"521_864_1","521","Dragon","864","Dragon","-594737496315","-594734796315","360"
"521_864_5","521","Dragon","864","Dragon","-2116725270853","-2116722450853","459"
