"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temp"
"22_742_0","22","Dragon","742","Dragon","-743705471089","141"
"22_742_1","22","Dragon","742","Dragon","171167945207","577"
"22_742_2","22","Dragon","742","Dragon","-1255384851967","590"
"22_742_4","22","Dragon","742","Dragon","-1205450993263","354"
"22_742_5","22","Dragon","742","Dragon","-1807708722113","107"
"22_742_6","22","Dragon","742","Dragon","-139336017911","361"
"69_742_0","69","Dragon","742","Dragon","-1356949497733","408"
"69_742_1","69","Dragon","742","Dragon","628266147325","615"
"69_742_2","69","Dragon","742","Dragon","132066279535","125"
"671_743_0","671","Dragon","743","Dragon","234993749950","147"
"671_743_1","671","Dragon","743","Dragon","-2019983454335","677"
"671_743_2","671","Dragon","743","Dragon","733636677691","234"
"671_743_4","671","Dragon","743","Dragon","-626850903156","540"
"671_743_5","671","Dragon","743","Dragon","-2103397019145","589"
"671_743_6","671","Dragon","743","Dragon","-784928583124","229"
"671_743_7","671","Dragon","743","Dragon","825579515696","203"
"565_743_0","565","Dragon","743","Dragon","544110668480","377"
"565_743_1","565","Dragon","743","Dragon","-1253358359205","150"
"565_743_2","565","Dragon","743","Dragon","-2055399783939","200"
"565_743_3","565","Dragon","743","Dragon","578724395357","562"
"565_743_4","565","Dragon","743","Dragon","-290302991945","134"
"565_743_5","565","Dragon","743","Dragon","321311356371","683"
"565_743_6","565","Dragon","743","Dragon","783073468633","561"
"14_743_1","14","Dragon","743","Dragon","552700174812","326"
"14_743_2","14","Dragon","743","Dragon","-316421833963","562"
"14_743_3","14","Dragon","743","Dragon","225720141585","492"
"14_743_4","14","Dragon","743","Dragon","-1604527742488","525"
"14_743_5","14","Dragon","743","Dragon","-1021776369415","574"
"14_743_6","14","Dragon","743","Dragon","141268645918","450"
"16_744_0","16","Dragon","744","Dragon","-224002847010","575"
"16_744_2","16","Dragon","744","Dragon","-787792130496","255"
"676_744_1","676","Dragon","744","Dragon","678135377723","347"
"676_744_2","676","Dragon","744","Dragon","730648099506","688"
"676_744_3","676","Dragon","744","Dragon","355107211132","117"
"676_744_4","676","Dragon","744","Dragon","664201845354","666"
"676_744_5","676","Dragon","744","Dragon","-1485435674594","432"
"7_744_0","7","Dragon","744","Dragon","-1831302527045","609"
"7_744_2","7","Dragon","744","Dragon","-891858809623","668"
"7_744_3","7","Dragon","744","Dragon","355482930736","246"
"7_744_4","7","Dragon","744","Dragon","-1327145727666","329"
"7_744_5","7","Dragon","744","Dragon","-1189367384708","639"
"268_745_0","268","Dragon","745","Dragon","-840291321640","507"
"268_745_1","268","Dragon","745","Dragon","559854993405","105"
"268_745_2","268","Dragon","745","Dragon","-191738136208","484"
"52_745_0","52","Dragon","745","Dragon","-645743213140","365"
"52_745_1","52","Dragon","745","Dragon","-2205010151003","329"
"52_745_4","52","Dragon","745","Dragon","19556465285","278"
"52_745_5","52","Dragon","745","Dragon","-2069080595467","223"
"52_745_6","52","Dragon","745","Dragon","-1557339888863","158"
"52_745_7","52","Dragon","745","Dragon","-2040867178354","502"
"40_745_0","40","Dragon","745","Dragon","-347594219627","280"
"40_745_1","40","Dragon","745","Dragon","-706633603687","127"
"40_745_2","40","Dragon","745","Dragon","-1727258868161","408"
"40_745_3","40","Dragon","745","Dragon","-1574131240330","679"
"25_746_1","25","Dragon","746","Dragon","143810343222","231"
"25_746_2","25","Dragon","746","Dragon","797947606479","283"
"692_746_0","692","Dragon","746","Dragon","-2063414529541","631"
"692_746_3","692","Dragon","746","Dragon","-1469723276277","353"
"692_746_4","692","Dragon","746","Dragon","-1976348427827","680"
"692_746_5","692","Dragon","746","Dragon","87655341287","230"
"60_746_0","60","Dragon","746","Dragon","-472642266829","216"
"60_746_1","60","Dragon","746","Dragon","-958728425790","444"
"60_746_3","60","Dragon","746","Dragon","-1780823324566","166"
"60_746_4","60","Dragon","746","Dragon","-250207052246","441"
"60_746_5","60","Dragon","746","Dragon","579267025200","194"
"7_747_1","7","Dragon","747","Dragon","-1310703080112","399"
"7_747_2","7","Dragon","747","Dragon","-693133795438","234"
"17_747_0","17","Dragon","747","Dragon","-147979654814","279"
"17_747_2","17","Dragon","747","Dragon","-996996521001","403"
"504_747_0","504","Dragon","747","Dragon","700591474592","666"
"504_747_1","504","Dragon","747","Dragon","270702131386","451"
"504_747_2","504","Dragon","747","Dragon","-1834262875354","529"
"504_747_3","504","Dragon","747","Dragon","-12131130794","682"
"457_748_2","457","Dragon","748","Dragon","276172943412","484"
"457_748_3","457","Dragon","748","Dragon","-468390134577","349"
"457_748_4","457","Dragon","748","Dragon","248368299297","430"
"457_748_5","457","Dragon","748","Dragon","-348217495721","101"
"450_748_0","450","Dragon","748","Dragon","801991801929","363"
"450_748_3","450","Dragon","748","Dragon","-1906057013951","388"
"450_748_4","450","Dragon","748","Dragon","-1473068892694","662"
"47_748_2","47","Dragon","748","Dragon","-1055186398639","249"
"47_748_3","47","Dragon","748","Dragon","197014588176","670"
"47_748_4","47","Dragon","748","Dragon","799572287217","352"
"47_748_5","47","Dragon","748","Dragon","-2091123070694","205"
"454_749_0","454","Dragon","749","Dragon","876120997956","572"
"454_749_4","454","Dragon","749","Dragon","46535932511","576"
"454_749_5","454","Dragon","749","Dragon","-2004424929456","407"
"454_749_6","454","Dragon","749","Dragon","420579936664","349"
"476_749_2","476","Dragon","749","Dragon","-27300709754","590"
"476_749_4","476","Dragon","749","Dragon","-722031390151","399"
"476_749_5","476","Dragon","749","Dragon","-636896488607","617"
"372_749_0","372","Dragon","749","Dragon","87907717553","157"
"372_749_1","372","Dragon","749","Dragon","-1626002404490","578"
"372_749_3","372","Dragon","749","Dragon","565054875241","627"
"372_749_4","372","Dragon","749","Dragon","-512349387215","443"
"372_749_5","372","Dragon","749","Dragon","414716042084","428"
"372_749_6","372","Dragon","749","Dragon","-592427899381","120"
"392_750_2","392","Dragon","750","Dragon","-1521763958534","258"
"392_750_3","392","Dragon","750","Dragon","-2050715235011","456"
"392_750_4","392","Dragon","750","Dragon","-1389006264482","473"
"392_750_5","392","Dragon","750","Dragon","773733343128","389"
"686_750_0","686","Dragon","750","Dragon","-1452286664765","157"
"686_750_1","686","Dragon","750","Dragon","-2031237433800","242"
"686_750_2","686","Dragon","750","Dragon","-1233124518850","547"
"686_750_5","686","Dragon","750","Dragon","-1172859634822","326"
"686_750_6","686","Dragon","750","Dragon","624787668554","294"
"686_750_7","686","Dragon","750","Dragon","-2048154153055","423"
"7_750_0","7","Dragon","750","Dragon","36942486663","486"
"103_751_0","103","Dragon","751","Dragon","-1123625043145","197"
"103_751_1","103","Dragon","751","Dragon","772686846927","203"
"103_751_2","103","Dragon","751","Dragon","415338363811","119"
"103_751_4","103","Dragon","751","Dragon","-1373017165689","136"
"171_751_0","171","Dragon","751","Dragon","-123018042197","506"
"171_751_1","171","Dragon","751","Dragon","-1453695191072","167"
"171_751_3","171","Dragon","751","Dragon","-1336173228211","456"
"171_751_5","171","Dragon","751","Dragon","-466560785171","460"
"171_751_6","171","Dragon","751","Dragon","-1598991537202","548"
"23_751_0","23","Dragon","751","Dragon","-984513814478","201"
"23_751_1","23","Dragon","751","Dragon","1421555953","697"
"23_751_2","23","Dragon","751","Dragon","-692313786995","573"
"513_752_0","513","Dragon","752","Dragon","-822823495914","283"
"513_752_1","513","Dragon","752","Dragon","-1354435803658","293"
"513_752_2","513","Dragon","752","Dragon","-1435874110147","565"
"513_752_3","513","Dragon","752","Dragon","-1427879545202","315"
"527_752_3","527","Dragon","752","Dragon","-201269543600","207"
"527_752_4","527","Dragon","752","Dragon","-1554591214158","354"
"527_752_5","527","Dragon","752","Dragon","-996923695346","293"
"7_752_2","7","Dragon","752","Dragon","158463549885","652"
"7_752_3","7","Dragon","752","Dragon","-2053586659798","296"
"373_753_0","373","Dragon","753","Dragon","-1436365530142","668"
"373_753_1","373","Dragon","753","Dragon","-864954998902","194"
"373_753_2","373","Dragon","753","Dragon","-851344802590","380"
"373_753_4","373","Dragon","753","Dragon","-1045596929749","136"
"373_753_5","373","Dragon","753","Dragon","-2057738440229","587"
"373_753_6","373","Dragon","753","Dragon","-1701488331524","551"
"373_753_7","373","Dragon","753","Dragon","789522603044","285"
"421_753_1","421","Dragon","753","Dragon","-970708204835","339"
"421_753_3","421","Dragon","753","Dragon","701543033151","548"
"421_753_4","421","Dragon","753","Dragon","28691404552","577"
"421_753_5","421","Dragon","753","Dragon","-1282079270778","188"
"421_753_6","421","Dragon","753","Dragon","-181821824458","561"
"421_753_7","421","Dragon","753","Dragon","-1761355948246","460"
"138_753_0","138","Dragon","753","Dragon","760654937407","265"
"138_753_1","138","Dragon","753","Dragon","-1697100789675","495"
"138_753_2","138","Dragon","753","Dragon","407020357708","456"
"284_754_0","284","Dragon","754","Dragon","-459397801990","376"
"284_754_1","284","Dragon","754","Dragon","451874403343","352"
"284_754_2","284","Dragon","754","Dragon","-1850439184203","581"
"284_754_4","284","Dragon","754","Dragon","-560811459941","599"
"284_754_6","284","Dragon","754","Dragon","-771255432268","490"
"585_754_0","585","Dragon","754","Dragon","306823698069","461"
"585_754_1","585","Dragon","754","Dragon","-1936636459441","362"
"585_754_3","585","Dragon","754","Dragon","-1655411482419","695"
"585_754_4","585","Dragon","754","Dragon","-58435769142","526"
"212_754_0","212","Dragon","754","Dragon","-23381626838","325"
"212_754_2","212","Dragon","754","Dragon","110349891905","344"
"212_754_4","212","Dragon","754","Dragon","202668727322","263"
"212_754_5","212","Dragon","754","Dragon","-1985667259816","599"
"212_754_6","212","Dragon","754","Dragon","822788998130","578"
"384_755_0","384","Dragon","755","Dragon","480253872334","220"
"384_755_1","384","Dragon","755","Dragon","-1866157940471","632"
"384_755_2","384","Dragon","755","Dragon","484722098457","112"
"384_755_4","384","Dragon","755","Dragon","-894607419744","582"
"379_755_2","379","Dragon","755","Dragon","-1604817559851","319"
"379_755_3","379","Dragon","755","Dragon","-1339882532307","232"
"698_755_0","698","Dragon","755","Dragon","-1301726942847","398"
"698_755_3","698","Dragon","755","Dragon","-894508769737","176"
"698_755_7","698","Dragon","755","Dragon","-592186617849","639"
"7_756_0","7","Dragon","756","Dragon","-99097927332","564"
"7_756_2","7","Dragon","756","Dragon","921973455220","178"
"7_756_3","7","Dragon","756","Dragon","-1241950052779","245"
"21_756_1","21","Dragon","756","Dragon","-1973981224169","493"
"21_756_2","21","Dragon","756","Dragon","-2094134248090","562"
"21_756_3","21","Dragon","756","Dragon","-184791004776","341"
"21_756_4","21","Dragon","756","Dragon","-905941217543","203"
"21_756_5","21","Dragon","756","Dragon","-1092302882218","186"
"21_756_6","21","Dragon","756","Dragon","-410034357728","360"
"21_756_7","21","Dragon","756","Dragon","-995893194637","301"
"105_756_2","105","Dragon","756","Dragon","-1502829800757","105"
"153_757_1","153","Dragon","757","Dragon","729812440621","187"
"153_757_2","153","Dragon","757","Dragon","155110580524","279"
"153_757_3","153","Dragon","757","Dragon","-795659204080","284"
"153_757_4","153","Dragon","757","Dragon","-268594907419","447"
"153_757_5","153","Dragon","757","Dragon","-886234213874","161"
"137_757_0","137","Dragon","757","Dragon","459437742538","595"
"137_757_1","137","Dragon","757","Dragon","-2020390628136","137"
"137_757_2","137","Dragon","757","Dragon","919213056955","218"
"137_757_5","137","Dragon","757","Dragon","-2040273725650","286"
"330_757_1","330","Dragon","757","Dragon","-1084540878121","556"
"330_757_2","330","Dragon","757","Dragon","-259131029049","529"
"330_757_4","330","Dragon","757","Dragon","263535224807","316"
"57_758_2","57","Dragon","758","Dragon","-2095161145341","525"
"623_758_1","623","Dragon","758","Dragon","-444875679432","184"
"623_758_2","623","Dragon","758","Dragon","433136757557","440"
"11_758_1","11","Dragon","758","Dragon","-537475325348","489"
"64_759_2","64","Dragon","759","Dragon","924791230953","283"
"64_759_4","64","Dragon","759","Dragon","229717476026","232"
"64_759_5","64","Dragon","759","Dragon","387610849890","599"
"64_759_6","64","Dragon","759","Dragon","-91469508405","157"
"76_759_0","76","Dragon","759","Dragon","317211747065","373"
"76_759_1","76","Dragon","759","Dragon","676006529658","444"
"76_759_2","76","Dragon","759","Dragon","327024689476","405"
"76_759_4","76","Dragon","759","Dragon","607321949875","651"
"76_759_5","76","Dragon","759","Dragon","-1691340302638","631"
"76_759_6","76","Dragon","759","Dragon","-694148098346","139"
"76_759_7","76","Dragon","759","Dragon","-1584188018675","676"
"522_759_0","522","Dragon","759","Dragon","-813059437755","676"
"522_759_2","522","Dragon","759","Dragon","-117599033190","487"
"522_759_4","522","Dragon","759","Dragon","-1505667069897","219"
"522_759_6","522","Dragon","759","Dragon","-1490207383603","389"
"147_760_0","147","Dragon","760","Dragon","-70921329148","250"
"147_760_1","147","Dragon","760","Dragon","741113415033","493"
"147_760_3","147","Dragon","760","Dragon","-1293824949926","461"
"147_760_4","147","Dragon","760","Dragon","-1198730682772","504"
"498_760_2","498","Dragon","760","Dragon","-863604553800","171"
"498_760_3","498","Dragon","760","Dragon","-1178524575425","323"
"498_760_5","498","Dragon","760","Dragon","403041503430","690"
"329_761_0","329","Dragon","761","Dragon","-1515658507958","499"
"329_761_3","329","Dragon","761","Dragon","-2187759497423","186"
"329_761_4","329","Dragon","761","Dragon","-677234803219","155"
"712_761_0","712","Dragon","761","Dragon","-2103955797328","195"
"712_761_3","712","Dragon","761","Dragon","-1381307631786","549"
"390_761_0","390","Dragon","761","Dragon","-5966593885","380"
"390_761_1","390","Dragon","761","Dragon","138558305354","681"
"390_761_2","390","Dragon","761","Dragon","-208979143623","517"
"390_761_3","390","Dragon","761","Dragon","-1432814272426","469"
"390_761_4","390","Dragon","761","Dragon","-1302002410659","622"
"390_761_5","390","Dragon","761","Dragon","-1839412530966","682"
"390_761_6","390","Dragon","761","Dragon","-810914537831","267"
"335_762_1","335","Dragon","762","Dragon","767834590332","654"
"335_762_4","335","Dragon","762","Dragon","-648429615528","297"
"335_762_5","335","Dragon","762","Dragon","806055346273","691"
"335_762_6","335","Dragon","762","Dragon","905019143415","206"
"341_762_0","341","Dragon","762","Dragon","657163651230","146"
"341_762_2","341","Dragon","762","Dragon","-691256156254","191"
"341_762_3","341","Dragon","762","Dragon","572930772362","108"
"341_762_4","341","Dragon","762","Dragon","271658847955","569"
"40_762_0","40","Dragon","762","Dragon","-358440223271","556"
"40_762_1","40","Dragon","762","Dragon","-1043198153528","334"
"40_762_3","40","Dragon","762","Dragon","-543189353075","509"
"40_762_4","40","Dragon","762","Dragon","234232879703","398"
"45_763_2","45","Dragon","763","Dragon","-1050882262006","151"
"4_763_0","4","Dragon","763","Dragon","-1229835492756","468"
"4_763_2","4","Dragon","763","Dragon","-1029241796222","329"
"4_763_3","4","Dragon","763","Dragon","598243983621","152"
"4_763_4","4","Dragon","763","Dragon","-1249171383379","467"
"4_763_6","4","Dragon","763","Dragon","88192487813","145"
"246_763_0","246","Dragon","763","Dragon","892030708334","208"
"246_763_1","246","Dragon","763","Dragon","45619027988","501"
